service_id,date,exception_type
"Sat3-21-671-aus","20250830","2"
"Sat3-21-671-aus","20250906","2"
"Sat3-21-671-aus","20250913","2"
"Sat3-21-671-aus","20250920","2"
"Sat3-21-671-aus","20250927","2"
"Sat3-21-671-aus","20251004","2"
"Sat3-21-671-aus","20251011","2"
"Sat3-21-672-aus","20250712","2"
"Sat3-21-672-aus","20250719","2"
"Sat3-21-672-aus","20250726","2"
"Sat3-21-672-aus","20250802","2"
"Sat3-21-672-aus","20250809","2"
"Sat3-21-672-aus","20250823","2"
"Sat3-21-672-aus","20250830","2"
"Sat3-21-672-aus","20250906","2"
"Sat3-21-672-aus","20250913","2"
"Sat3-21-672-aus","20250920","2"
"Sat3-21-672-aus","20250927","2"
"Sat3-21-672-aus","20251004","2"
"Sat3-21-672-aus","20251011","2"
"Sat3-21-677-aus","20250712","2"
"Sat3-21-677-aus","20250719","2"
"Sat3-21-677-aus","20250726","2"
"Sat3-21-677-aus","20250802","2"
"Sat3-21-677-aus","20250809","2"
"Sat3-21-677-aus","20250823","2"
"Sat3-21-677-aus","20250830","2"
"Sat3-21-677-aus","20250906","2"
"Sat3-21-677-aus","20250913","2"
"Sat3-21-677-aus","20250920","2"
"Sat3-21-677-aus","20250927","2"
"Sat3-21-677-aus","20251004","2"
"Sat3-21-677-aus","20251011","2"
"Sat3-21-681-aus","20250712","2"
"Sat3-21-681-aus","20250719","2"
"Sat3-21-681-aus","20250726","2"
"Sat3-21-681-aus","20250802","2"
"Sat3-21-681-aus","20250809","2"
"Sat3-21-681-aus","20250823","2"
"Sat3-21-681-aus","20250830","2"
"Sat3-21-681-aus","20250906","2"
"Sat3-21-681-aus","20250913","2"
"Sat3-21-681-aus","20250920","2"
"Sat3-21-681-aus","20250927","2"
"Sat3-21-681-aus","20251004","2"
"Sat3-21-681-aus","20251011","2"
"Sat3-21-682-aus","20250712","2"
"Sat3-21-682-aus","20250719","2"
"Sat3-21-682-aus","20250726","2"
"Sat3-21-682-aus","20250802","2"
"Sat3-21-682-aus","20250809","2"
"Sat3-21-682-aus","20250823","2"
"Sat3-21-682-aus","20250830","2"
"Sat3-21-682-aus","20250906","2"
"Sat3-21-682-aus","20250913","2"
"Sat3-21-682-aus","20250920","2"
"Sat3-21-682-aus","20250927","2"
"Sat3-21-682-aus","20251004","2"
"Sat3-21-682-aus","20251011","2"
"Sat3-21-688-aus","20250712","2"
"Sat3-21-688-aus","20250719","2"
"Sat3-21-688-aus","20250726","2"
"Sat3-21-688-aus","20250802","2"
"Sat3-21-688-aus","20250809","2"
"Sat3-21-688-aus","20250823","2"
"Sat3-21-688-aus","20250830","2"
"Sat3-21-688-aus","20250906","2"
"Sat3-21-688-aus","20250913","2"
"Sat3-21-688-aus","20250920","2"
"Sat3-21-688-aus","20250927","2"
"Sat3-21-688-aus","20251004","2"
"Sat3-21-688-aus","20251011","2"
"Sat3-21-689-aus","20250712","2"
"Sat3-21-689-aus","20250719","2"
"Sat3-21-689-aus","20250726","2"
"Sat3-21-689-aus","20250802","2"
"Sat3-21-689-aus","20250809","2"
"Sat3-21-689-aus","20250823","2"
"Sat3-21-689-aus","20250830","2"
"Sat3-21-689-aus","20250906","2"
"Sat3-21-689-aus","20250913","2"
"Sat3-21-689-aus","20250920","2"
"Sat3-21-689-aus","20250927","2"
"Sat3-21-689-aus","20251004","2"
"Sat3-21-689-aus","20251011","2"
"Sat3-21-690-aus","20250712","2"
"Sat3-21-690-aus","20250719","2"
"Sat3-21-690-aus","20250726","2"
"Sat3-21-690-aus","20250802","2"
"Sat3-21-690-aus","20250809","2"
"Sat3-21-690-aus","20250823","2"
"Sat3-21-690-aus","20250830","2"
"Sat3-21-690-aus","20250906","2"
"Sat3-21-690-aus","20250913","2"
"Sat3-21-690-aus","20250920","2"
"Sat3-21-690-aus","20250927","2"
"Sat3-21-690-aus","20251004","2"
"Sat3-21-690-aus","20251011","2"
"Sat3-21-691-aus","20250712","2"
"Sat3-21-691-aus","20250719","2"
"Sat3-21-691-aus","20250726","2"
"Sat3-21-691-aus","20250802","2"
"Sat3-21-691-aus","20250809","2"
"Sat3-21-691-aus","20250823","2"
"Sat3-21-691-aus","20250830","2"
"Sat3-21-691-aus","20250906","2"
"Sat3-21-691-aus","20250913","2"
"Sat3-21-691-aus","20250920","2"
"Sat3-21-691-aus","20250927","2"
"Sat3-21-691-aus","20251004","2"
"Sat3-21-691-aus","20251011","2"
"Sat3-21-693-aus","20250712","2"
"Sat3-21-693-aus","20250719","2"
"Sat3-21-693-aus","20250726","2"
"Sat3-21-693-aus","20250802","2"
"Sat3-21-693-aus","20250809","2"
"Sat3-21-693-aus","20250823","2"
"Sat3-21-693-aus","20250830","2"
"Sat3-21-693-aus","20250906","2"
"Sat3-21-693-aus","20250913","2"
"Sat3-21-693-aus","20250920","2"
"Sat3-21-693-aus","20250927","2"
"Sat3-21-693-aus","20251004","2"
"Sat3-21-693-aus","20251011","2"
"Sat3-21-694-aus","20250712","2"
"Sat3-21-694-aus","20250719","2"
"Sat3-21-694-aus","20250726","2"
"Sat3-21-694-aus","20250802","2"
"Sat3-21-694-aus","20250809","2"
"Sat3-21-694-aus","20250823","2"
"Sat3-21-694-aus","20250830","2"
"Sat3-21-694-aus","20250906","2"
"Sat3-21-694-aus","20250913","2"
"Sat3-21-694-aus","20250920","2"
"Sat3-21-694-aus","20250927","2"
"Sat3-21-694-aus","20251004","2"
"Sat3-21-694-aus","20251011","2"
"Sat3-21-695-aus","20250712","2"
"Sat3-21-695-aus","20250719","2"
"Sat3-21-695-aus","20250726","2"
"Sat3-21-695-aus","20250802","2"
"Sat3-21-695-aus","20250809","2"
"Sat3-21-695-aus","20250823","2"
"Sat3-21-695-aus","20250830","2"
"Sat3-21-695-aus","20250906","2"
"Sat3-21-695-aus","20250913","2"
"Sat3-21-695-aus","20250920","2"
"Sat3-21-695-aus","20250927","2"
"Sat3-21-695-aus","20251004","2"
"Sat3-21-695-aus","20251011","2"
"Sat3-21-695-F-aus","20250712","2"
"Sat3-21-695-F-aus","20250719","2"
"Sat3-21-695-F-aus","20250726","2"
"Sat3-21-695-F-aus","20250802","2"
"Sat3-21-695-F-aus","20250809","2"
"Sat3-21-695-F-aus","20250823","2"
"Sat3-21-695-F-aus","20250830","2"
"Sat3-21-695-F-aus","20250906","2"
"Sat3-21-695-F-aus","20250913","2"
"Sat3-21-695-F-aus","20250920","2"
"Sat3-21-695-F-aus","20250927","2"
"Sat3-21-695-F-aus","20251004","2"
"Sat3-21-695-F-aus","20251011","2"
"Sat3-21-697-aus","20250712","2"
"Sat3-21-697-aus","20250719","2"
"Sat3-21-697-aus","20250726","2"
"Sat3-21-697-aus","20250802","2"
"Sat3-21-697-aus","20250809","2"
"Sat3-21-697-aus","20250823","2"
"Sat3-21-697-aus","20250830","2"
"Sat3-21-697-aus","20250906","2"
"Sat3-21-697-aus","20250913","2"
"Sat3-21-697-aus","20250920","2"
"Sat3-21-697-aus","20250927","2"
"Sat3-21-697-aus","20251004","2"
"Sat3-21-697-aus","20251011","2"
"Sat3-21-699-aus","20250712","2"
"Sat3-21-699-aus","20250719","2"
"Sat3-21-699-aus","20250726","2"
"Sat3-21-699-aus","20250802","2"
"Sat3-21-699-aus","20250809","2"
"Sat3-21-699-aus","20250823","2"
"Sat3-21-699-aus","20250830","2"
"Sat3-21-699-aus","20250906","2"
"Sat3-21-699-aus","20250913","2"
"Sat3-21-699-aus","20250920","2"
"Sat3-21-699-aus","20250927","2"
"Sat3-21-699-aus","20251004","2"
"Sat3-21-699-aus","20251011","2"
"Sat3-21-732-aus","20250712","2"
"Sat3-21-732-aus","20250719","2"
"Sat3-21-732-aus","20250726","2"
"Sat3-21-732-aus","20250802","2"
"Sat3-21-732-aus","20250809","2"
"Sat3-21-732-aus","20250823","2"
"Sat3-21-732-aus","20250830","2"
"Sat3-21-732-aus","20250906","2"
"Sat3-21-732-aus","20250913","2"
"Sat3-21-732-aus","20250920","2"
"Sat3-21-732-aus","20250927","2"
"Sat3-21-732-aus","20251004","2"
"Sat3-21-732-aus","20251011","2"
"Sat3-21-734-aus","20250712","2"
"Sat3-21-734-aus","20250719","2"
"Sat3-21-734-aus","20250726","2"
"Sat3-21-734-aus","20250802","2"
"Sat3-21-734-aus","20250809","2"
"Sat3-21-734-aus","20250823","2"
"Sat3-21-734-aus","20250830","2"
"Sat3-21-734-aus","20250906","2"
"Sat3-21-734-aus","20250913","2"
"Sat3-21-734-aus","20250920","2"
"Sat3-21-734-aus","20250927","2"
"Sat3-21-734-aus","20251004","2"
"Sat3-21-734-aus","20251011","2"
"Sat3-21-735-aus","20250712","2"
"Sat3-21-735-aus","20250719","2"
"Sat3-21-735-aus","20250726","2"
"Sat3-21-735-aus","20250802","2"
"Sat3-21-735-aus","20250809","2"
"Sat3-21-735-aus","20250823","2"
"Sat3-21-735-aus","20250830","2"
"Sat3-21-735-aus","20250906","2"
"Sat3-21-735-aus","20250913","2"
"Sat3-21-735-aus","20250920","2"
"Sat3-21-735-aus","20250927","2"
"Sat3-21-735-aus","20251004","2"
"Sat3-21-735-aus","20251011","2"
"Sat3-21-736-aus","20250712","2"
"Sat3-21-736-aus","20250719","2"
"Sat3-21-736-aus","20250726","2"
"Sat3-21-736-aus","20250802","2"
"Sat3-21-736-aus","20250809","2"
"Sat3-21-736-aus","20250823","2"
"Sat3-21-736-aus","20250830","2"
"Sat3-21-736-aus","20250906","2"
"Sat3-21-736-aus","20250913","2"
"Sat3-21-736-aus","20250920","2"
"Sat3-21-736-aus","20250927","2"
"Sat3-21-736-aus","20251004","2"
"Sat3-21-736-aus","20251011","2"
"Sat3-21-737-aus","20250712","2"
"Sat3-21-737-aus","20250719","2"
"Sat3-21-737-aus","20250726","2"
"Sat3-21-737-aus","20250802","2"
"Sat3-21-737-aus","20250809","2"
"Sat3-21-737-aus","20250823","2"
"Sat3-21-737-aus","20250830","2"
"Sat3-21-737-aus","20250906","2"
"Sat3-21-737-aus","20250913","2"
"Sat3-21-737-aus","20250920","2"
"Sat3-21-737-aus","20250927","2"
"Sat3-21-737-aus","20251004","2"
"Sat3-21-737-aus","20251011","2"
"Sat3-21-738-aus","20250712","2"
"Sat3-21-738-aus","20250719","2"
"Sat3-21-738-aus","20250726","2"
"Sat3-21-738-aus","20250802","2"
"Sat3-21-738-aus","20250809","2"
"Sat3-21-738-aus","20250823","2"
"Sat3-21-738-aus","20250830","2"
"Sat3-21-738-aus","20250906","2"
"Sat3-21-738-aus","20250913","2"
"Sat3-21-738-aus","20250920","2"
"Sat3-21-738-aus","20250927","2"
"Sat3-21-738-aus","20251004","2"
"Sat3-21-738-aus","20251011","2"
"Sat3-21-742-aus","20250712","2"
"Sat3-21-742-aus","20250719","2"
"Sat3-21-742-aus","20250726","2"
"Sat3-21-742-aus","20250802","2"
"Sat3-21-742-aus","20250809","2"
"Sat3-21-742-aus","20250823","2"
"Sat3-21-742-aus","20250830","2"
"Sat3-21-742-aus","20250906","2"
"Sat3-21-742-aus","20250913","2"
"Sat3-21-742-aus","20250920","2"
"Sat3-21-742-aus","20250927","2"
"Sat3-21-742-aus","20251004","2"
"Sat3-21-742-aus","20251011","2"
"Sat3-21-753-aus","20250712","2"
"Sat3-21-753-aus","20250719","2"
"Sat3-21-753-aus","20250726","2"
"Sat3-21-753-aus","20250802","2"
"Sat3-21-753-aus","20250809","2"
"Sat3-21-753-aus","20250823","2"
"Sat3-21-753-aus","20250830","2"
"Sat3-21-753-aus","20250906","2"
"Sat3-21-753-aus","20250913","2"
"Sat3-21-753-aus","20250920","2"
"Sat3-21-753-aus","20250927","2"
"Sat3-21-753-aus","20251004","2"
"Sat3-21-753-aus","20251011","2"
"Sat3-21-754-aus","20250712","2"
"Sat3-21-754-aus","20250719","2"
"Sat3-21-754-aus","20250726","2"
"Sat3-21-754-aus","20250802","2"
"Sat3-21-754-aus","20250809","2"
"Sat3-21-754-aus","20250823","2"
"Sat3-21-754-aus","20250830","2"
"Sat3-21-754-aus","20250906","2"
"Sat3-21-754-aus","20250913","2"
"Sat3-21-754-aus","20250920","2"
"Sat3-21-754-aus","20250927","2"
"Sat3-21-754-aus","20251004","2"
"Sat3-21-754-aus","20251011","2"
"Sat3-21-755-aus","20250712","2"
"Sat3-21-755-aus","20250719","2"
"Sat3-21-755-aus","20250726","2"
"Sat3-21-755-aus","20250802","2"
"Sat3-21-755-aus","20250809","2"
"Sat3-21-755-aus","20250823","2"
"Sat3-21-755-aus","20250830","2"
"Sat3-21-755-aus","20250906","2"
"Sat3-21-755-aus","20250913","2"
"Sat3-21-755-aus","20250920","2"
"Sat3-21-755-aus","20250927","2"
"Sat3-21-755-aus","20251004","2"
"Sat3-21-755-aus","20251011","2"
"Sat3-21-765-aus","20250712","2"
"Sat3-21-765-aus","20250719","2"
"Sat3-21-765-aus","20250726","2"
"Sat3-21-765-aus","20250802","2"
"Sat3-21-765-aus","20250809","2"
"Sat3-21-765-aus","20250823","2"
"Sat3-21-765-aus","20250830","2"
"Sat3-21-765-aus","20250906","2"
"Sat3-21-765-aus","20250913","2"
"Sat3-21-765-aus","20250920","2"
"Sat3-21-765-aus","20250927","2"
"Sat3-21-765-aus","20251004","2"
"Sat3-21-765-aus","20251011","2"
"Sat3-21-967-aus","20250712","2"
"Sat3-21-967-aus","20250719","2"
"Sat3-21-967-aus","20250726","2"
"Sat3-21-967-aus","20250802","2"
"Sat3-21-967-aus","20250809","2"
"Sat3-21-967-aus","20250823","2"
"Sat3-21-967-aus","20250830","2"
"Sat3-21-967-aus","20250906","2"
"Sat3-21-967-aus","20250913","2"
"Sat3-21-967-aus","20250920","2"
"Sat3-21-967-aus","20250927","2"
"Sat3-21-967-aus","20251004","2"
"Sat3-21-967-aus","20251011","2"
"Sat3-29-663-aus","20250712","2"
"Sat3-29-663-aus","20250719","2"
"Sat3-29-663-aus","20250726","2"
"Sat3-29-663-aus","20250802","2"
"Sat3-29-663-aus","20250809","2"
"Sat3-29-663-aus","20250823","2"
"Sat3-29-663-aus","20250830","2"
"Sat3-29-663-aus","20250906","2"
"Sat3-29-663-aus","20250913","2"
"Sat3-29-663-aus","20250920","2"
"Sat3-29-663-aus","20250927","2"
"Sat3-29-663-aus","20251004","2"
"Sat3-29-663-aus","20251011","2"
"Sat3-29-664-aus","20250712","2"
"Sat3-29-664-aus","20250719","2"
"Sat3-29-664-aus","20250726","2"
"Sat3-29-664-aus","20250802","2"
"Sat3-29-664-aus","20250809","2"
"Sat3-29-664-aus","20250823","2"
"Sat3-29-664-aus","20250830","2"
"Sat3-29-664-aus","20250906","2"
"Sat3-29-664-aus","20250913","2"
"Sat3-29-664-aus","20250920","2"
"Sat3-29-664-aus","20250927","2"
"Sat3-29-664-aus","20251004","2"
"Sat3-29-664-aus","20251011","2"
"Sat3-29-670-aus","20250712","2"
"Sat3-29-670-aus","20250719","2"
"Sat3-29-670-aus","20250726","2"
"Sat3-29-670-aus","20250802","2"
"Sat3-29-670-aus","20250809","2"
"Sat3-29-670-aus","20250823","2"
"Sat3-29-670-aus","20250830","2"
"Sat3-29-670-aus","20250906","2"
"Sat3-29-670-aus","20250913","2"
"Sat3-29-670-aus","20250920","2"
"Sat3-29-670-aus","20250927","2"
"Sat3-29-670-aus","20251004","2"
"Sat3-29-670-aus","20251011","2"
"Sat3-29-671-aus","20250712","2"
"Sat3-29-671-aus","20250719","2"
"Sat3-29-671-aus","20250726","2"
"Sat3-29-671-aus","20250802","2"
"Sat3-29-671-aus","20250809","2"
"Sat3-29-671-aus","20250823","2"
"Sat3-29-671-aus","20250830","2"
"Sat3-29-671-aus","20250906","2"
"Sat3-29-671-aus","20250913","2"
"Sat3-29-671-aus","20250920","2"
"Sat3-29-671-aus","20250927","2"
"Sat3-29-671-aus","20251004","2"
"Sat3-29-671-aus","20251011","2"
"Sat3-29-672-aus","20250712","2"
"Sat3-29-672-aus","20250719","2"
"Sat3-29-672-aus","20250726","2"
"Sat3-29-672-aus","20250802","2"
"Sat3-29-672-aus","20250809","2"
"Sat3-29-672-aus","20250823","2"
"Sat3-29-672-aus","20250830","2"
"Sat3-29-672-aus","20250906","2"
"Sat3-29-672-aus","20250913","2"
"Sat3-29-672-aus","20250920","2"
"Sat3-29-672-aus","20250927","2"
"Sat3-29-672-aus","20251004","2"
"Sat3-29-672-aus","20251011","2"
"Sat3-29-677-aus","20250712","2"
"Sat3-29-677-aus","20250719","2"
"Sat3-29-677-aus","20250726","2"
"Sat3-29-677-aus","20250802","2"
"Sat3-29-677-aus","20250809","2"
"Sat3-29-677-aus","20250823","2"
"Sat3-29-677-aus","20250830","2"
"Sat3-29-677-aus","20250906","2"
"Sat3-29-677-aus","20250913","2"
"Sat3-29-677-aus","20250920","2"
"Sat3-29-677-aus","20250927","2"
"Sat3-29-677-aus","20251004","2"
"Sat3-29-677-aus","20251011","2"
"Sat3-29-679-aus","20250712","2"
"Sat3-29-679-aus","20250719","2"
"Sat3-29-679-aus","20250726","2"
"Sat3-29-679-aus","20250802","2"
"Sat3-29-679-aus","20250809","2"
"Sat3-29-679-aus","20250823","2"
"Sat3-29-679-aus","20250830","2"
"Sat3-29-679-aus","20250906","2"
"Sat3-29-679-aus","20250913","2"
"Sat3-29-679-aus","20250920","2"
"Sat3-29-679-aus","20250927","2"
"Sat3-29-679-aus","20251004","2"
"Sat3-29-679-aus","20251011","2"
"Sat3-29-681-aus","20250712","2"
"Sat3-29-681-aus","20250719","2"
"Sat3-29-681-aus","20250726","2"
"Sat3-29-681-aus","20250802","2"
"Sat3-29-681-aus","20250809","2"
"Sat3-29-681-aus","20250823","2"
"Sat3-29-681-aus","20250830","2"
"Sat3-29-681-aus","20250906","2"
"Sat3-29-681-aus","20250913","2"
"Sat3-29-681-aus","20250920","2"
"Sat3-29-681-aus","20250927","2"
"Sat3-29-681-aus","20251004","2"
"Sat3-29-681-aus","20251011","2"
"Sat3-29-688-aus","20250712","2"
"Sat3-29-688-aus","20250719","2"
"Sat3-29-688-aus","20250726","2"
"Sat3-29-688-aus","20250802","2"
"Sat3-29-688-aus","20250809","2"
"Sat3-29-688-aus","20250823","2"
"Sat3-29-688-aus","20250830","2"
"Sat3-29-688-aus","20250906","2"
"Sat3-29-688-aus","20250913","2"
"Sat3-29-688-aus","20250920","2"
"Sat3-29-688-aus","20250927","2"
"Sat3-29-688-aus","20251004","2"
"Sat3-29-688-aus","20251011","2"
"Sat3-29-689-aus","20250712","2"
"Sat3-29-689-aus","20250719","2"
"Sat3-29-689-aus","20250726","2"
"Sat3-29-689-aus","20250802","2"
"Sat3-29-689-aus","20250809","2"
"Sat3-29-689-aus","20250823","2"
"Sat3-29-689-aus","20250830","2"
"Sat3-29-689-aus","20250906","2"
"Sat3-29-689-aus","20250913","2"
"Sat3-29-689-aus","20250920","2"
"Sat3-29-689-aus","20250927","2"
"Sat3-29-689-aus","20251004","2"
"Sat3-29-689-aus","20251011","2"
"Sat3-29-690-aus","20250712","2"
"Sat3-29-690-aus","20250719","2"
"Sat3-29-690-aus","20250726","2"
"Sat3-29-690-aus","20250802","2"
"Sat3-29-690-aus","20250809","2"
"Sat3-29-690-aus","20250823","2"
"Sat3-29-690-aus","20250830","2"
"Sat3-29-690-aus","20250906","2"
"Sat3-29-690-aus","20250913","2"
"Sat3-29-690-aus","20250920","2"
"Sat3-29-690-aus","20250927","2"
"Sat3-29-690-aus","20251004","2"
"Sat3-29-690-aus","20251011","2"
"Sat3-29-693-aus","20250712","2"
"Sat3-29-693-aus","20250719","2"
"Sat3-29-693-aus","20250726","2"
"Sat3-29-693-aus","20250802","2"
"Sat3-29-693-aus","20250809","2"
"Sat3-29-693-aus","20250823","2"
"Sat3-29-693-aus","20250830","2"
"Sat3-29-693-aus","20250906","2"
"Sat3-29-693-aus","20250913","2"
"Sat3-29-693-aus","20250920","2"
"Sat3-29-693-aus","20250927","2"
"Sat3-29-693-aus","20251004","2"
"Sat3-29-693-aus","20251011","2"
"Sat3-29-694-aus","20250712","2"
"Sat3-29-694-aus","20250719","2"
"Sat3-29-694-aus","20250726","2"
"Sat3-29-694-aus","20250802","2"
"Sat3-29-694-aus","20250809","2"
"Sat3-29-694-aus","20250823","2"
"Sat3-29-694-aus","20250830","2"
"Sat3-29-694-aus","20250906","2"
"Sat3-29-694-aus","20250913","2"
"Sat3-29-694-aus","20250920","2"
"Sat3-29-694-aus","20250927","2"
"Sat3-29-694-aus","20251004","2"
"Sat3-29-694-aus","20251011","2"
"Sat3-29-695-aus","20250712","2"
"Sat3-29-695-aus","20250719","2"
"Sat3-29-695-aus","20250726","2"
"Sat3-29-695-aus","20250802","2"
"Sat3-29-695-aus","20250809","2"
"Sat3-29-695-aus","20250823","2"
"Sat3-29-695-aus","20250830","2"
"Sat3-29-695-aus","20250906","2"
"Sat3-29-695-aus","20250913","2"
"Sat3-29-695-aus","20250920","2"
"Sat3-29-695-aus","20250927","2"
"Sat3-29-695-aus","20251004","2"
"Sat3-29-695-aus","20251011","2"
"Sat3-29-695-F-aus","20250712","2"
"Sat3-29-695-F-aus","20250719","2"
"Sat3-29-695-F-aus","20250726","2"
"Sat3-29-695-F-aus","20250802","2"
"Sat3-29-695-F-aus","20250809","2"
"Sat3-29-695-F-aus","20250823","2"
"Sat3-29-695-F-aus","20250830","2"
"Sat3-29-695-F-aus","20250906","2"
"Sat3-29-695-F-aus","20250913","2"
"Sat3-29-695-F-aus","20250920","2"
"Sat3-29-695-F-aus","20250927","2"
"Sat3-29-695-F-aus","20251004","2"
"Sat3-29-695-F-aus","20251011","2"
"Sat3-29-732-aus","20250712","2"
"Sat3-29-732-aus","20250719","2"
"Sat3-29-732-aus","20250726","2"
"Sat3-29-732-aus","20250802","2"
"Sat3-29-732-aus","20250809","2"
"Sat3-29-732-aus","20250823","2"
"Sat3-29-732-aus","20250830","2"
"Sat3-29-732-aus","20250906","2"
"Sat3-29-732-aus","20250913","2"
"Sat3-29-732-aus","20250920","2"
"Sat3-29-732-aus","20250927","2"
"Sat3-29-732-aus","20251004","2"
"Sat3-29-732-aus","20251011","2"
"Sat3-29-736-aus","20250712","2"
"Sat3-29-736-aus","20250719","2"
"Sat3-29-736-aus","20250726","2"
"Sat3-29-736-aus","20250802","2"
"Sat3-29-736-aus","20250809","2"
"Sat3-29-736-aus","20250823","2"
"Sat3-29-736-aus","20250830","2"
"Sat3-29-736-aus","20250906","2"
"Sat3-29-736-aus","20250913","2"
"Sat3-29-736-aus","20250920","2"
"Sat3-29-736-aus","20250927","2"
"Sat3-29-736-aus","20251004","2"
"Sat3-29-736-aus","20251011","2"
"Sat3-29-737-aus","20250712","2"
"Sat3-29-737-aus","20250719","2"
"Sat3-29-737-aus","20250726","2"
"Sat3-29-737-aus","20250802","2"
"Sat3-29-737-aus","20250809","2"
"Sat3-29-737-aus","20250823","2"
"Sat3-29-737-aus","20250830","2"
"Sat3-29-737-aus","20250906","2"
"Sat3-29-737-aus","20250913","2"
"Sat3-29-737-aus","20250920","2"
"Sat3-29-737-aus","20250927","2"
"Sat3-29-737-aus","20251004","2"
"Sat3-29-737-aus","20251011","2"
"Sat3-29-738-aus","20250712","2"
"Sat3-29-738-aus","20250719","2"
"Sat3-29-738-aus","20250726","2"
"Sat3-29-738-aus","20250802","2"
"Sat3-29-738-aus","20250809","2"
"Sat3-29-738-aus","20250823","2"
"Sat3-29-738-aus","20250830","2"
"Sat3-29-738-aus","20250906","2"
"Sat3-29-738-aus","20250913","2"
"Sat3-29-738-aus","20250920","2"
"Sat3-29-738-aus","20250927","2"
"Sat3-29-738-aus","20251004","2"
"Sat3-29-738-aus","20251011","2"
"Sat3-29-742-aus","20250712","2"
"Sat3-29-742-aus","20250719","2"
"Sat3-29-742-aus","20250726","2"
"Sat3-29-742-aus","20250802","2"
"Sat3-29-742-aus","20250809","2"
"Sat3-29-742-aus","20250823","2"
"Sat3-29-742-aus","20250830","2"
"Sat3-29-742-aus","20250906","2"
"Sat3-29-742-aus","20250913","2"
"Sat3-29-742-aus","20250920","2"
"Sat3-29-742-aus","20250927","2"
"Sat3-29-742-aus","20251004","2"
"Sat3-29-742-aus","20251011","2"
"Sat3-29-765-aus","20250712","2"
"Sat3-29-765-aus","20250719","2"
"Sat3-29-765-aus","20250726","2"
"Sat3-29-765-aus","20250802","2"
"Sat3-29-765-aus","20250809","2"
"Sat3-29-765-aus","20250823","2"
"Sat3-29-765-aus","20250830","2"
"Sat3-29-765-aus","20250906","2"
"Sat3-29-765-aus","20250913","2"
"Sat3-29-765-aus","20250920","2"
"Sat3-29-765-aus","20250927","2"
"Sat3-29-765-aus","20251004","2"
"Sat3-29-765-aus","20251011","2"
"Sat3-32-600-aus","20250712","2"
"Sat3-32-600-aus","20250719","2"
"Sat3-32-600-aus","20250809","2"
"Sat3-32-600-aus","20250816","2"
"Sat3-32-600-aus","20250823","2"
"Sat3-32-600-aus","20250830","2"
"Sat3-32-600-aus","20250906","2"
"Sat3-32-600-aus","20250913","2"
"Sat3-32-600-aus","20250920","2"
"Sat3-32-600-aus","20250927","2"
"Sat3-32-600-aus","20251004","2"
"Sat3-32-600-aus","20251011","2"
"Sat3-32-603-aus","20250712","2"
"Sat3-32-603-aus","20250719","2"
"Sat3-32-603-aus","20250809","2"
"Sat3-32-603-aus","20250816","2"
"Sat3-32-603-aus","20250823","2"
"Sat3-32-603-aus","20250830","2"
"Sat3-32-603-aus","20250906","2"
"Sat3-32-603-aus","20250913","2"
"Sat3-32-603-aus","20250920","2"
"Sat3-32-603-aus","20250927","2"
"Sat3-32-603-aus","20251004","2"
"Sat3-32-603-aus","20251011","2"
"Sat3-32-604-aus","20250712","2"
"Sat3-32-604-aus","20250719","2"
"Sat3-32-604-aus","20250809","2"
"Sat3-32-604-aus","20250816","2"
"Sat3-32-604-aus","20250823","2"
"Sat3-32-604-aus","20250830","2"
"Sat3-32-604-aus","20250906","2"
"Sat3-32-604-aus","20250913","2"
"Sat3-32-604-aus","20250920","2"
"Sat3-32-604-aus","20250927","2"
"Sat3-32-604-aus","20251004","2"
"Sat3-32-604-aus","20251011","2"
"Sat3-32-922-aus","20250712","2"
"Sat3-32-922-aus","20250719","2"
"Sat3-32-922-aus","20250809","2"
"Sat3-32-922-aus","20250816","2"
"Sat3-32-922-aus","20250823","2"
"Sat3-32-922-aus","20250830","2"
"Sat3-32-922-aus","20250906","2"
"Sat3-32-922-aus","20250913","2"
"Sat3-32-922-aus","20250920","2"
"Sat3-32-922-aus","20250927","2"
"Sat3-32-922-aus","20251004","2"
"Sat3-32-922-aus","20251011","2"
"Sat3-32-923-aus","20250712","2"
"Sat3-32-923-aus","20250719","2"
"Sat3-32-923-aus","20250809","2"
"Sat3-32-923-aus","20250816","2"
"Sat3-32-923-aus","20250823","2"
"Sat3-32-923-aus","20250830","2"
"Sat3-32-923-aus","20250906","2"
"Sat3-32-923-aus","20250913","2"
"Sat3-32-923-aus","20250920","2"
"Sat3-32-923-aus","20250927","2"
"Sat3-32-923-aus","20251004","2"
"Sat3-32-923-aus","20251011","2"
"Sat3-33-200-aus","20250712","2"
"Sat3-33-200-aus","20250719","2"
"Sat3-33-200-aus","20250809","2"
"Sat3-33-200-aus","20250816","2"
"Sat3-33-200-aus","20250823","2"
"Sat3-33-200-aus","20250830","2"
"Sat3-33-200-aus","20250906","2"
"Sat3-33-200-aus","20250913","2"
"Sat3-33-200-aus","20250920","2"
"Sat3-33-200-aus","20250927","2"
"Sat3-33-200-aus","20251004","2"
"Sat3-33-200-aus","20251011","2"
"Sat3-33-207-aus","20250712","2"
"Sat3-33-207-aus","20250719","2"
"Sat3-33-207-aus","20250809","2"
"Sat3-33-207-aus","20250816","2"
"Sat3-33-207-aus","20250823","2"
"Sat3-33-207-aus","20250830","2"
