trip_id	stop_sequence	route_id	direction_id	service_id	trip_headsign	stop_name	stop_id	stop_lat	stop_lon	departure_time
14-302--1-MF9-303133	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	11:02:00
14-302--1-MF9-303133	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:57:00
14-302--1-MF9-303133	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:59:00
14-302--1-MF9-303134	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	11:32:00
14-302--1-MF9-303134	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:27:00
14-302--1-MF9-303134	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:29:00
14-302--1-MF9-303135	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	12:01:00
14-302--1-MF9-303135	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:56:00
14-302--1-MF9-303135	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:58:00
14-302--1-MF9-303136	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	12:31:00
14-302--1-MF9-303136	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:26:00
14-302--1-MF9-303136	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:28:00
14-302--1-MF9-303137	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	13:02:00
14-302--1-MF9-303137	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:57:00
14-302--1-MF9-303137	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:59:00
14-302--1-MF9-303138	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	13:32:00
14-302--1-MF9-303138	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:27:00
14-302--1-MF9-303138	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:29:00
14-302--1-MF9-303139	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	14:02:00
14-302--1-MF9-303139	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:57:00
14-302--1-MF9-303139	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:59:00
14-302--1-MF9-303140	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	14:31:00
14-302--1-MF9-303140	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:26:00
14-302--1-MF9-303140	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:28:00
14-302--1-MF9-303141	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	15:04:00
14-302--1-MF9-303141	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:59:00
14-302--1-MF9-303141	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	15:01:00
14-302--1-MF9-303142	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	15:39:00
14-302--1-MF9-303142	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	15:33:00
14-302--1-MF9-303142	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	15:35:00
14-302--1-MF9-303143	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	16:14:00
14-302--1-MF9-303143	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	16:08:00
14-302--1-MF9-303143	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	16:10:00
14-302--1-MF9-303144	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	19:44:00
14-302--1-MF9-303144	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	19:40:00
14-302--1-MF9-303144	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	19:42:00
14-302--1-MF9-303145	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	20:34:00
14-302--1-MF9-303145	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	20:31:00
14-302--1-MF9-303145	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	20:32:00
14-302--1-MF9-303146	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	21:32:00
14-302--1-MF9-303146	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	21:29:00
14-302--1-MF9-303146	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	21:30:00
14-302--1-MF9-303147	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	21:52:00
14-302--1-MF9-303147	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	21:49:00
14-302--1-MF9-303147	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	21:50:00
14-302--1-MF9-303148	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	23:50:00
14-302--1-MF9-303148	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	23:47:00
14-302--1-MF9-303148	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	23:48:00
14-302--1-MF9-303149	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	24:20:00
14-302--1-MF9-303149	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	24:17:00
14-302--1-MF9-303149	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	24:18:00
14-302--1-MF9-303284	31	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	6:24:00
14-302--1-MF9-303284	28	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	6:21:00
14-302--1-MF9-303284	30	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	6:22:00
14-302--1-MF9-303302	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	17:02:00
14-302--1-MF9-303302	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	16:56:00
14-302--1-MF9-303302	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	16:58:00
14-302--1-MF9-303303	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	17:23:00
14-302--1-MF9-303303	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	17:17:00
14-302--1-MF9-303303	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	17:19:00
14-302--1-MF9-303304	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	17:41:00
14-302--1-MF9-303304	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	17:35:00
14-302--1-MF9-303304	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	17:37:00
14-302--1-MF9-303305	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	18:28:00
14-302--1-MF9-303305	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:23:00
14-302--1-MF9-303305	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:25:00
14-302--1-MF9-303306	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	18:40:00
14-302--1-MF9-303306	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:35:00
14-302--1-MF9-303306	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:37:00
14-302--1-MF9-303307	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	19:08:00
14-302--1-MF9-303307	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	19:04:00
14-302--1-MF9-303307	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	19:05:00
14-302--1-MF9-303308	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	19:26:00
14-302--1-MF9-303308	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	19:22:00
14-302--1-MF9-303308	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	19:23:00
14-302--1-MF9-303309	47	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	18:54:00
14-302--1-MF9-303309	44	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	18:49:00
14-302--1-MF9-303309	46	14-302-aus-1	0	MF9-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	18:51:00
14-302--1-Sat2-302401	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	6:23:00
14-302--1-Sat2-302401	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	6:25:00
14-302--1-Sat2-302401	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	6:25:00
14-302--1-Sat2-302402	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	7:43:00
14-302--1-Sat2-302402	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	7:40:00
14-302--1-Sat2-302402	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	7:41:00
14-302--1-Sat2-302403	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	6:53:00
14-302--1-Sat2-302403	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	6:55:00
14-302--1-Sat2-302403	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	6:55:00
14-302--1-Sat2-302404	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	8:14:00
14-302--1-Sat2-302404	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:11:00
14-302--1-Sat2-302404	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:12:00
14-302--1-Sat2-302406	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	8:45:00
14-302--1-Sat2-302406	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	8:42:00
14-302--1-Sat2-302406	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	8:43:00
14-302--1-Sat2-302407	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	7:53:00
14-302--1-Sat2-302407	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	7:55:00
14-302--1-Sat2-302407	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	7:55:00
14-302--1-Sat2-302408	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	9:16:00
14-302--1-Sat2-302408	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:12:00
14-302--1-Sat2-302408	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:14:00
14-302--1-Sat2-302409	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	8:23:00
14-302--1-Sat2-302409	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	8:26:00
14-302--1-Sat2-302409	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	8:25:00
14-302--1-Sat2-302410	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	9:50:00
14-302--1-Sat2-302410	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	9:45:00
14-302--1-Sat2-302410	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	9:47:00
14-302--1-Sat2-302411	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	8:52:00
14-302--1-Sat2-302411	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	8:55:00
14-302--1-Sat2-302411	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	8:54:00
14-302--1-Sat2-302412	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	10:20:00
14-302--1-Sat2-302412	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:15:00
14-302--1-Sat2-302412	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:17:00
14-302--1-Sat2-302413	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	9:23:00
14-302--1-Sat2-302413	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:26:00
14-302--1-Sat2-302413	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:25:00
14-302--1-Sat2-302414	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	10:50:00
14-302--1-Sat2-302414	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	10:45:00
14-302--1-Sat2-302414	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	10:47:00
14-302--1-Sat2-302415	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	9:53:00
14-302--1-Sat2-302415	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	9:56:00
14-302--1-Sat2-302415	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	9:55:00
14-302--1-Sat2-302416	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	11:25:00
14-302--1-Sat2-302416	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	11:20:00
14-302--1-Sat2-302416	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	11:22:00
14-302--1-Sat2-302417	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	10:23:00
14-302--1-Sat2-302417	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	10:26:00
14-302--1-Sat2-302417	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	10:25:00
14-302--1-Sat2-302419	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	10:53:00
14-302--1-Sat2-302419	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	10:56:00
14-302--1-Sat2-302419	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	10:55:00
14-302--1-Sat2-302420	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	12:20:00
14-302--1-Sat2-302420	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:15:00
14-302--1-Sat2-302420	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:17:00
14-302--1-Sat2-302421	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	11:23:00
14-302--1-Sat2-302421	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	11:26:00
14-302--1-Sat2-302421	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	11:25:00
14-302--1-Sat2-302422	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	12:51:00
14-302--1-Sat2-302422	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	12:46:00
14-302--1-Sat2-302422	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	12:48:00
14-302--1-Sat2-302424	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	13:21:00
14-302--1-Sat2-302424	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:16:00
14-302--1-Sat2-302424	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:18:00
14-302--1-Sat2-302425	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	12:25:00
14-302--1-Sat2-302425	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	12:28:00
14-302--1-Sat2-302425	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	12:27:00
14-302--1-Sat2-302426	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	13:51:00
14-302--1-Sat2-302426	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	13:46:00
14-302--1-Sat2-302426	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	13:48:00
14-302--1-Sat2-302427	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	12:55:00
14-302--1-Sat2-302427	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	12:58:00
14-302--1-Sat2-302427	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	12:57:00
14-302--1-Sat2-302428	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	14:21:00
14-302--1-Sat2-302428	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:16:00
14-302--1-Sat2-302428	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:18:00
14-302--1-Sat2-302429	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	13:25:00
14-302--1-Sat2-302429	3	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Hospital/Nelson Rd	4966	'-37.81459950	145.1197967	13:28:00
14-302--1-Sat2-302429	2	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill TAFE/Nelson Rd	4965	'-37.81715043	145.1192662	13:27:00
14-302--1-Sat2-302430	47	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	14:50:00
14-302--1-Sat2-302430	44	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill Hospital/Arnold St	4682	'-37.81411498	145.1176734	14:45:00
14-302--1-Sat2-302430	46	14-302-aus-1	0	Sat2-14-302-aus	Box Hill Station	Box Hill TAFE/Nelson Rd	4684	'-37.81708991	145.1194268	14:47:00
14-302--1-Sat2-302431	1	14-302-aus-1	1	Sat2-14-302-aus	City (King/Lonsdale St)	Box Hill Bus Station/Station St	19648	'-37.81982780	145.1221407	13:55:00
